Dates;SP1;US1;TY1;GC1;SPUS;SPTY;SPGC
28/01/2009;3.58991166899117;5.13523391812866;3.94172932330827;2.7844705882353;0.699074613975789;0.910745354269576;1.28926183819608
29/01/2009;3.47168758716876;5.06432748538011;3.90977443609023;2.85066666666667;0.68551798776658;0.887950863641241;1.2178511180433
30/01/2009;3.38805206880521;5.046783625731;3.9047619047619;2.91090196078431;0.671328973077277;0.867671871279383;1.16391830245369
02/02/2009;3.38312412831241;5.12865497076023;3.93796992481203;2.84075294117647;0.659651340868213;0.859103597261195;1.19092515201668
03/02/2009;3.42515109251511;5.05701754385965;3.90037593984963;2.82462745098039;0.677306547349042;0.878159219864114;1.21260277751895
04/02/2009;3.41813110181311;5.04459064327485;3.88659147869674;2.84156862745098;0.677583444034247;0.879467554166327;1.20290288567809
05/02/2009;3.46220362622036;5.05482456140351;3.8953634085213;2.86917647058824;0.684930522150319;0.888801188265675;1.20668897912388
06/02/2009;3.57424453742446;5.0124269005848;3.87781954887218;2.85960784313726;0.713076640979532;0.9217150237081;1.24990723675704
09/02/2009;3.56355183635518;5.00584795321637;3.86904761904762;2.80643137254902;0.711877761701795;0.921041090011801;1.26978050174749
10/02/2009;3.40618317061832;5.09429824561403;3.91791979949875;2.87090196078432;0.668626571589304;0.869385629347007;1.18645053615407
11/02/2009;3.42515109251511;5.12792397660818;3.93671679197995;2.94585098039216;0.667941082617344;0.870052704703822;1.16270344810828
12/02/2009;3.44119014411902;5.14912280701754;3.95175438596491;2.97019607843137;0.668306092724988;0.870800613606144;1.1585733915373
13/02/2009;3.37814969781497;5.02997076023392;3.90538847117794;2.95435294117647;0.671604241623438;0.864997098943157;1.14344824910112
16/02/2009;3.37814969781497;5.02997076023392;3.90538847117794;2.95450980392157;0.671604241623438;0.864997098943157;1.14338754040724
17/02/2009;3.23607624360763;5.15204678362573;3.96052631578947;3.04392156862745;0.628114685195124;0.817082373801261;1.06312734104605
18/02/2009;3.21092515109251;5.12426900584795;3.93671679197995;3.08988235294118;0.626611356161849;0.815635292239958;1.03917391807365
19/02/2009;3.21050674105067;5.02923976608187;3.90037593984963;3.05772549019608;0.638368200836821;0.823127511440462;1.0499656530138
20/02/2009;3.1697350069735;5.08333333333333;3.92481203007519;3.11498039215686;0.623554427601344;0.807614474956849;1.01757783610918
23/02/2009;3.06880520688052;5.09429824561403;3.92042606516291;3.11137254901961;0.60239998895287;0.782773391430608;0.986318789708259
24/02/2009;3.16685262668526;5.09356725146199;3.91040100250627;3.02014117647059;0.621735705124202;0.809853676043852;1.04857767953289
